"_id";correspond;second
5cdf01ff45d3d811cf772710;I;melupakan
5cdf01ff45d3d811cf772711;I;mendiami
5cdf01ff45d3d811cf772712;I;berangkat
5cdf01ff45d3d811cf772713;I;bergulir
5cdf01ff45d3d811cf772714;I;berputar
5cdf01ff45d3d811cf772715;I;beranjak
5cdf01ff45d3d811cf772716;I;berkiprah
5cdf01ff45d3d811cf772717;I;berkecimpung
5cdf01ff45d3d811cf772718;I;beralih
5cdf01ff45d3d811cf772719;I;menggelundung
5cdf01ff45d3d811cf77271a;I;geleser
5cdf01ff45d3d811cf77271b;I;mengalir
5cdf01ff45d3d811cf77271c;I;berusaha
5cdf01ff45d3d811cf77271d;I;berbicara
5cdf01ff45d3d811cf77271e;I;berpindah
5cdf01ff45d3d811cf77271f;I;berdiri
5cdf01ff45d3d811cf772720;I;muncul
5cdf01ff45d3d811cf772721;I;berbangkit
5cdf01ff45d3d811cf772722;I;terbit
5cdf01ff45d3d811cf772723;I;pijar
5cdf01ff45d3d811cf772724;I;meningkat
5cdf01ff45d3d811cf772725;I;kehidupan
5cdf01ff45d3d811cf772726;I;bertindak
5cdf01ff45d3d811cf772727;I;berprofesi
5cdf01ff45d3d811cf772728;I;berkarya
5cdf01ff45d3d811cf772729;I;berbuat
5cdf01ff45d3d811cf77272a;I;berpraktik
5cdf01ff45d3d811cf77272b;I;berkeluarga
5cdf01ff45d3d811cf77272c;I;bersila
5cdf01ff45d3d811cf77272d;I;berteduh
5cdf01ff45d3d811cf77272e;I;bertempat
5cdf01ff45d3d811cf77272f;I;berkawin
5cdf01ff45d3d811cf772730;I;menongkrong
5cdf01ff45d3d811cf772731;I;melungguh
5cdf01ff45d3d811cf772732;I;berumah tangga
5cdf01ff45d3d811cf772733;I;bersimpuh
5cdf01ff45d3d811cf772734;I;bersandar
5cdf01ff45d3d811cf772735;I;berbaur
5cdf01ff45d3d811cf772736;I;menikah
5cdf01ff45d3d811cf772737;I;bepergian
5cdf01ff45d3d811cf772738;I;berisik
5cdf01ff45d3d811cf772739;I;kediaman
5cdf01ff45d3d811cf77273a;I;menyombong
5cdf01ff45d3d811cf77273b;I;bertanggung jawab
5cdf01ff45d3d811cf77273c;I;berdenyut-denyut
5cdf01ff45d3d811cf77273d;I;mendenyut
5cdf01ff45d3d811cf77273e;I;berdomisili
5cdf01ff45d3d811cf77273f;I;bersasaran
5cdf01ff45d3d811cf772740;I;bertujuan
5cdf01ff45d3d811cf772741;I;terlihat
5cdf01ff45d3d811cf772742;I;hadir
5cdf01ff45d3d811cf772743;I;menyimpan
5cdf01ff45d3d811cf772744;I;memiliki
5cdf01ff45d3d811cf772745;I;mempunyai
5cdf01ff45d3d811cf772746;I;tampil
5cdf01ff45d3d811cf772747;I;boleh
5cdf01ff45d3d811cf772748;I;tersedia
5cdf01ff45d3d811cf772749;I;terdapat
5cdf01ff45d3d811cf77274a;I;memegang
5cdf01ff45d3d811cf77274b;I;terselip
5cdf01ff45d3d811cf77274c;I;tampak
5cdf01ff45d3d811cf77274d;I;jantung hati
5cdf01ff45d3d811cf77274e;I;semarak
5cdf01ff45d3d811cf77274f;I;merayu
5cdf01ff45d3d811cf772750;I;meriangkan
5cdf01ff45d3d811cf772751;I;gayeng
5cdf01ff45d3d811cf772752;I;menggirangkan
5cdf01ff45d3d811cf772753;I;mengembangkan hati
5cdf01ff45d3d811cf772754;I;biak
5cdf01ff45d3d811cf772755;I;menumbuh
5cdf01ff45d3d811cf772756;I;komunikasi
5cdf01ff45d3d811cf772757;I;berkontak
5cdf01ff45d3d811cf772758;I;relasi
5cdf01ff45d3d811cf772759;I;afiliasi
5cdf01ff45d3d811cf77275a;I;pertautan
5cdf01ff45d3d811cf77275b;I;federasi
5cdf01ff45d3d811cf77275c;I;perikatan
5cdf01ff45d3d811cf77275d;I;gabungan
5cdf01ff45d3d811cf77275e;I;gandengan
5cdf01ff45d3d811cf77275f;I;untaian
5cdf01ff45d3d811cf772760;I;prosedur
5cdf01ff45d3d811cf772761;I;perantara
5cdf01ff45d3d811cf772762;I;gelombang
5cdf01ff45d3d811cf772763;I;penghubung
5cdf01ff45d3d811cf772764;I;corong
5cdf01ff45d3d811cf772765;I;akses
5cdf01ff45d3d811cf772766;I;kenalan
5cdf01ff45d3d811cf772767;I;interelasi
5cdf01ff45d3d811cf772768;I;aliansi
5cdf01ff45d3d811cf772769;I;perhimpunan
5cdf01ff45d3d811cf77276a;I;klub
5cdf01ff45d3d811cf77276b;I;konotasi
5cdf01ff45d3d811cf77276c;I;konsorsium
5cdf01ff45d3d811cf77276d;I;persekutuan
5cdf01ff45d3d811cf77276e;I;perkumpulan
5cdf01ff45d3d811cf77276f;I;koalisi
5cdf01ff45d3d811cf772770;I;perserikatan
5cdf01ff45d3d811cf772771;I;persatuan
5cdf01ff45d3d811cf772772;I;nasabah
5cdf01ff45d3d811cf772773;I;perkariban
5cdf01ff45d3d811cf772774;I;korelasi
5cdf01ff45d3d811cf772775;I;sangkutan paut
5cdf01ff45d3d811cf772776;I;korespondensi
5cdf01ff45d3d811cf772777;I;pelanggan
5cdf01ff45d3d811cf772778;I;persahabatan
5cdf01ff45d3d811cf772779;I;jejaring
5cdf01ff45d3d811cf77277a;I;persentuhan
5cdf01ff45d3d811cf77277b;I;perjanjian
5cdf01ff45d3d811cf77277c;I;bundel
5cdf01ff45d3d811cf77277d;I;kontrak
5cdf01ff45d3d811cf77277e;I;bingkai
5cdf01ff45d3d811cf77277f;I;bagan
5cdf01ff45d3d811cf772780;I;lembar
5cdf01ff45d3d811cf772781;I;tampar
5cdf01ff45d3d811cf772782;I;ulasan
5cdf01ff45d3d811cf772783;I;antarhubungan
5cdf01ff45d3d811cf772784;I;gantungan
5cdf01ff45d3d811cf772785;I;cantolan
5cdf01ff45d3d811cf772786;I;peguyuban
5cdf01ff45d3d811cf772787;I;relevansi
5cdf01ff45d3d811cf772788;I;cantelan
5cdf01ff45d3d811cf772789;I;kepentingan
5cdf01ff45d3d811cf77278a;I;konfederasi
5cdf01ff45d3d811cf77278b;I;pakta
5cdf01ff45d3d811cf77278c;I;akad
5cdf01ff45d3d811cf77278d;I;berkumpul
5cdf01ff45d3d811cf77278e;I;keterkaitan
5cdf01ff45d3d811cf77278f;I;hambatan
5cdf01ff45d3d811cf772790;I;keterlibatan
5cdf01ff45d3d811cf772791;I;rintangan
5cdf01ff45d3d811cf772792;I;halangan
5cdf01ff45d3d811cf772793;I;spontan
5cdf01ff45d3d811cf772794;I;perseptif
5cdf01ff45d3d811cf772795;I;refleks
5cdf01ff45d3d811cf772796;I;keberhasilan
5cdf01ff45d3d811cf772797;I;nasib baik
5cdf01ff45d3d811cf772798;I;keberkatan
5cdf01ff45d3d811cf772799;I;kesuksesan
5cdf01ff45d3d811cf77279a;I;pertolongan
5cdf01ff45d3d811cf77279b;I;bantuan
5cdf01ff45d3d811cf77279c;I;otoritas
5cdf01ff45d3d811cf77279d;I;pemerintahan
5cdf01ff45d3d811cf77279e;I;kekuasaan tertinggi
5cdf01ff45d3d811cf77279f;I;supremasi
5cdf01ff45d3d811cf7727a0;I;kekuatan tertinggi
5cdf01ff45d3d811cf7727a1;I;keriaan
5cdf01ff45d3d811cf7727a2;I;keriangan
5cdf01ff45d3d811cf7727a3;I;kesukaan
5cdf01ff45d3d811cf7727a4;I;keramaian
5cdf01ff45d3d811cf7727a5;I;grup
5cdf01ff45d3d811cf7727a6;I;kawanan
5cdf01ff45d3d811cf7727a7;I;golongan
5cdf01ff45d3d811cf7727a8;I;fraksi
5cdf01ff45d3d811cf7727a9;I;lingkaran
5cdf01ff45d3d811cf7727aa;I;kaum
5cdf01ff45d3d811cf7727ab;I;area
5cdf01ff45d3d811cf7727ac;I;jumlah
5cdf01ff45d3d811cf7727ad;I;wilayah
5cdf01ff45d3d811cf7727ae;I;garis hidup
5cdf01ff45d3d811cf7727af;I;kategori
5cdf01ff45d3d811cf7727b0;I;kadar
5cdf01ff45d3d811cf7727b1;I;seksi
5cdf01ff45d3d811cf7727b2;I;klik
5cdf01ff45d3d811cf7727b3;I;pecahan
5cdf01ff45d3d811cf7727b4;I;jenis
5cdf01ff45d3d811cf7727b5;I;unit
5cdf01ff45d3d811cf7727b6;I;gugus
5cdf01ff45d3d811cf7727b7;I;komposisi
5cdf01ff45d3d811cf7727b8;I;agregat
5cdf01ff45d3d811cf7727b9;I;bangsa
5cdf01ff45d3d811cf7727ba;I;komunitas
5cdf01ff45d3d811cf7727bb;I;klasifikasi
5cdf01ff45d3d811cf7727bc;I;pihak
5cdf01ff45d3d811cf7727bd;I;kubu
5cdf01ff45d3d811cf7727be;I;fase
5cdf01ff45d3d811cf7727bf;I;partai
5cdf01ff45d3d811cf7727c0;I;terkerahkan
5cdf01ff45d3d811cf7727c1;I;berkerumun
5cdf01ff45d3d811cf7727c2;I;berjumat
5cdf01ff45d3d811cf7727c3;I;berguyub
5cdf01ff45d3d811cf7727c4;I;bergerombol
5cdf01ff45d3d811cf7727c5;I;berkampung
5cdf01ff45d3d811cf7727c6;I;berkutu
5cdf01ff45d3d811cf7727c7;I;terpusat
5cdf01ff45d3d811cf7727c8;I;terhimpun
5cdf01ff45d3d811cf7727c9;I;berkelompok
5cdf01ff45d3d811cf7727ca;I;kongsi
5cdf01ff45d3d811cf7727cb;I;berhimpun
5cdf01ff45d3d811cf7727cc;I;apel
5cdf01ff45d3d811cf7727cd;I;bergabung
5cdf01ff45d3d811cf7727ce;I;terekrut perkumpulan asosiasi
5cdf01ff45d3d811cf7727cf;I;terkumpul tergabung
5cdf01ff45d3d811cf7727d0;I;jemaah
5cdf01ff45d3d811cf7727d1;I;kompilasi
5cdf01ff45d3d811cf7727d2;I;departemen
5cdf01ff45d3d811cf7727d3;I;biro
5cdf01ff45d3d811cf7727d4;I;jilid
5cdf01ff45d3d811cf7727d5;I;cercah
5cdf01ff45d3d811cf7727d6;I;arsip
5cdf01ff45d3d811cf7727d7;I;jambak
5cdf01ff45d3d811cf7727d8;I;gepok
5cdf01ff45d3d811cf7727d9;I;suku
5cdf01ff45d3d811cf7727da;I;ordo
5cdf01ff45d3d811cf7727db;I;pertemuan
5cdf01ff45d3d811cf7727dc;I;riungan
5cdf01ff45d3d811cf7727dd;I;pengikut
5cdf01ff45d3d811cf7727de;I;jamaah
5cdf01ff45d3d811cf7727df;I;jemaat
5cdf01ff45d3d811cf7727e0;I;pundung
5cdf01ff45d3d811cf7727e1;I;delegasi
5cdf01ff45d3d811cf7727e2;I;kontingen
5cdf01ff45d3d811cf7727e3;I;skuat
5cdf01ff45d3d811cf7727e4;I;sindikat
5cdf01ff45d3d811cf7727e5;I;kartel
5cdf01ff45d3d811cf7727e6;I;agregasi
5cdf01ff45d3d811cf7727e7;I;go-longan
5cdf01ff45d3d811cf7727e8;I;warga
5cdf01ff45d3d811cf7727e9;I;nasion
5cdf01ff45d3d811cf7727ea;I;kawula
5cdf01ff45d3d811cf7727eb;I;deretan
5cdf01ff45d3d811cf7727ec;I;rantaian
5cdf01ff45d3d811cf7727ed;I;jajaran
5cdf01ff45d3d811cf7727ee;I;angkatan
5cdf01ff45d3d811cf7727ef;I;laskar
5cdf01ff45d3d811cf7727f0;I;orkes
5cdf01ff45d3d811cf7727f1;I;ragam
5cdf01ff45d3d811cf7727f2;I;gender
5cdf01ff45d3d811cf7727f3;I;genre
5cdf01ff45d3d811cf7727f4;I;tipe
5cdf01ff45d3d811cf7727f5;I;model
5cdf01ff45d3d811cf7727f6;I;menghadiri
5cdf01ff45d3d811cf7727f7;I;ampunan
5cdf01ff45d3d811cf7727f8;I;keizinan
5cdf01ff45d3d811cf7727f9;I;restu
5cdf01ff45d3d811cf7727fa;I;per-kenan
5cdf01ff45d3d811cf7727fb;I;kecenderungan
5cdf01ff45d3d811cf7727fc;I;perkenanan
5cdf01ff45d3d811cf7727fd;I;ketulusan
5cdf01ff45d3d811cf7727fe;I;penyuluhan
5cdf01ff45d3d811cf7727ff;I;pengintaian
5cdf01ff45d3d811cf772800;I;perbaikan
5cdf01ff45d3d811cf772801;I;terkenang
5cdf01ff45d3d811cf772802;I;mempertimbangkan
5cdf01ff45d3d811cf772803;I;berwaswas
5cdf01ff45d3d811cf772804;I;acuh
5cdf01ff45d3d811cf772805;I;sadar
5cdf01ff45d3d811cf772806;I;peduli
5cdf01ff45d3d811cf772807;I;perspektif
5cdf01ff45d3d811cf772808;I;penglihatan
5cdf01ff45d3d811cf772809;I;wawasan
5cdf01ff45d3d811cf77280a;I;tinjauan
5cdf01ff45d3d811cf77280b;I;ujaran
5cdf01ff45d3d811cf77280c;I;perkataan
5cdf01ff45d3d811cf77280d;I;omongan
5cdf01ff45d3d811cf77280e;I;penalaran
5cdf01ff45d3d811cf77280f;I;celotehan
5cdf01ff45d3d811cf772810;I;ucapan
5cdf01ff45d3d811cf772811;I;perundingan
5cdf01ff45d3d811cf772812;I;berurusan
5cdf01ff45d3d811cf772813;I;berbahasa
5cdf01ff45d3d811cf772814;I;bincang
5cdf01ff45d3d811cf772815;I;rembuk
5cdf01ff45d3d811cf772816;I;wicara
5cdf01ff45d3d811cf772817;I;nujum
5cdf01ff45d3d811cf772818;I;telahan
5cdf01ff45d3d811cf772819;I;kepantasan
5cdf01ff45d3d811cf77281a;I;kelayakan
5cdf01ff45d3d811cf77281b;I;kecocokan
5cdf01ff45d3d811cf77281c;I;kesesuaian
5cdf01ff45d3d811cf77281d;I;kelaikan
5cdf01ff45d3d811cf77281e;I;filsafat
5cdf01ff45d3d811cf77281f;I;maklum
5cdf01ff45d3d811cf772820;I;sambutan
5cdf01ff45d3d811cf772821;I;perlakuan
5cdf01ff45d3d811cf772822;I;penyambutan
5cdf01ff45d3d811cf772823;I;tafsiran
5cdf01ff45d3d811cf772824;I;ibarat
5cdf01ff45d3d811cf772825;I;pengamatan
5cdf01ff45d3d811cf772826;I;tarekat
5cdf01ff45d3d811cf772827;I;imbasan
5cdf01ff45d3d811cf772828;I;pancaran
5cdf01ff45d3d811cf772829;I;cucuran
5cdf01ff45d3d811cf77282a;I;peredaran
5cdf01ff45d3d811cf77282b;I;sekte
5cdf01ff45d3d811cf77282c;I;pemikiran
5cdf01ff45d3d811cf77282d;I;pengutipan
5cdf01ff45d3d811cf77282e;I;pemungutan
5cdf01ff45d3d811cf77282f;I;tebakan
5cdf01ff45d3d811cf772830;I;spekulasi
5cdf01ff45d3d811cf772831;I;dakwaan
5cdf01ff45d3d811cf772832;I;telaahan
5cdf01ff45d3d811cf772833;I;ajukan
5cdf01ff45d3d811cf772834;I;rabaan
5cdf01ff45d3d811cf772835;I;permohonan
5cdf01ff45d3d811cf772836;I;paksaan
5cdf01ff45d3d811cf772837;I;gugatan
5cdf01ff45d3d811cf772838;I;klaim
5cdf01ff45d3d811cf772839;I;desakan
5cdf01ff45d3d811cf77283a;I;ultimatum
5cdf01ff45d3d811cf77283b;I;ikat janji
5cdf01ff45d3d811cf77283c;I;kesepakatan
5cdf01ff45d3d811cf77283d;I;nazar
5cdf01ff45d3d811cf77283e;I;ijab
5cdf01ff45d3d811cf77283f;I;batas waktu
5cdf01ff45d3d811cf772840;I;tenggat
5cdf01ff45d3d811cf772841;I;penghargaan
5cdf01ff45d3d811cf772842;I;identifikasi
5cdf01ff45d3d811cf772843;I;pengesahan
5cdf01ff45d3d811cf772844;I;pengukuhan
5cdf01ff45d3d811cf772845;I;peneguhan
5cdf01ff45d3d811cf772846;I;testimoni
5cdf01ff45d3d811cf772847;I;penegasan
5cdf01ff45d3d811cf772848;I;konfirmasi
5cdf01ff45d3d811cf772849;I;kata sepakat
5cdf01ff45d3d811cf77284a;I;persumpahan
5cdf01ff45d3d811cf77284b;I;sentimen
5cdf01ff45d3d811cf77284c;I;perhatian
5cdf01ff45d3d811cf77284d;I;marah
5cdf01ff45d3d811cf77284e;I;keberanian
5cdf01ff45d3d811cf77284f;I;kuliah
5cdf01ff45d3d811cf772850;I;khotbah
5cdf01ff45d3d811cf772851;I;wedaran
5cdf01ff45d3d811cf772852;I;pidato
5cdf01ff45d3d811cf772853;I;cerewet
5cdf01ff45d3d811cf772854;I;nyinyir
5cdf01ff45d3d811cf772855;I;aleman
5cdf01ff45d3d811cf772856;I;tangan terbuka
5cdf01ff45d3d811cf772857;I;ikhlas hati
5cdf01ff45d3d811cf772858;I;mulia hati
5cdf01ff45d3d811cf772859;I;konteks
5cdf01ff45d3d811cf77285a;I;suasana
5cdf01ff45d3d811cf77285b;I;berkelas
5cdf01ff45d3d811cf77285c;I;pamor
5cdf01ff45d3d811cf77285d;I;prestisius
5cdf01ff45d3d811cf77285e;I;prestise
5cdf01ff45d3d811cf77285f;I;berpamor
5cdf01ff45d3d811cf772860;I;kinerja
5cdf01ff45d3d811cf772861;I;daya muat
5cdf01ff45d3d811cf772862;I;jajak
5cdf01ff45d3d811cf772863;I;dosa
5cdf01ff45d3d811cf772864;I;kekeliruan
5cdf01ff45d3d811cf772865;I;cadangan
5cdf01ff45d3d811cf772866;I;program
5cdf01ff45d3d811cf772867;I;tata acara
5cdf01ff45d3d811cf772868;I;reka-rekaan
5cdf01ff45d3d811cf772869;I;cetak biru
5cdf01ff45d3d811cf77286a;I;naskah
5cdf01ff45d3d811cf77286b;I;kelengahan
5cdf01ff45d3d811cf77286c;I;keteledoran
5cdf01ff45d3d811cf77286d;I;kealpaan
5cdf01ff45d3d811cf77286e;I;sembarangan
5cdf01ff45d3d811cf77286f;I;sembrono
5cdf01ff45d3d811cf772870;I;malas
5cdf01ff45d3d811cf772871;I;sekira-kira
5cdf01ff45d3d811cf772872;I;gelagatnya
5cdf01ff45d3d811cf772873;I;beberapa
5cdf01ff45d3d811cf772874;I;kurang lebih
5cdf01ff45d3d811cf772875;I;rasa-rasanya
5cdf01ff45d3d811cf772876;I;lebih kurang
5cdf01ff45d3d811cf772877;I;barangkali
5cdf01ff45d3d811cf772878;I;agaknya
5cdf01ff45d3d811cf772879;I;terlupa
5cdf01ff45d3d811cf77287a;S;kerap-kerap
5cdf01ff45d3d811cf77287b;S;acap kali
5cdf01ff45d3d811cf77287c;S;sering
5cdf01ff45d3d811cf77287d;S;banyak
5cdf01ff45d3d811cf77287e;S;konvensional
5cdf01ff45d3d811cf77287f;S;reguler
5cdf01ff45d3d811cf772880;S;umum
5cdf01ff45d3d811cf772881;S;plural
5cdf01ff45d3d811cf772882;S;standar
5cdf01ff45d3d811cf772883;S;membiasakan
5cdf01ff45d3d811cf772884;S;lumrah
5cdf01ff45d3d811cf772885;S;wajar
5cdf01ff45d3d811cf772886;S;tipikal
5cdf01ff45d3d811cf772887;S;sebagai
5cdf01ff45d3d811cf772888;S;semestinya
5cdf01ff45d3d811cf772889;S;sepantasnya
5cdf01ff45d3d811cf77288a;S;fleksibel
5cdf01ff45d3d811cf77288b;S;elastis
5cdf01ff45d3d811cf77288c;S;simpel
5cdf01ff45d3d811cf77288d;S;fundamental
5cdf01ff45d3d811cf77288e;S;esensial
5cdf01ff45d3d811cf77288f;S;primer
5cdf01ff45d3d811cf772890;S;mendasar
5cdf01ff45d3d811cf772891;S;mudah
5cdf01ff45d3d811cf772892;S;swasta
5cdf01ff45d3d811cf772893;S;bajing loncat
5cdf01ff45d3d811cf772894;S;pemalak
5cdf01ff45d3d811cf772895;S;stereotip
5cdf01ff45d3d811cf772896;S;kaprah
5cdf01ff45d3d811cf772897;S;generik
5cdf01ff45d3d811cf772898;S;wajib
5cdf01ff45d3d811cf772899;S;badung
5cdf01ff45d3d811cf77289a;S;kapabel
5cdf01ff45d3d811cf77289b;S;bibir
5cdf01ff45d3d811cf77289c;S;ucap
5cdf01ff45d3d811cf77289d;S;serasi
5cdf01ff45d3d811cf77289e;S;ujar
5cdf01ff45d3d811cf77289f;S;tahu
5cdf01ff45d3d811cf7728a0;S;omong
5cdf01ff45d3d811cf7728a1;S;mahir
5cdf01ff45d3d811cf7728a2;S;ocehan
5cdf01ff45d3d811cf7728a3;S;becus
5cdf01ff45d3d811cf7728a4;S;bicara
5cdf01ff45d3d811cf7728a5;S;mampu
5cdf01ff45d3d811cf7728a6;S;berpengalaman
5cdf01ff45d3d811cf7728a7;S;kering
5cdf01ff45d3d811cf7728a8;S;literal
5cdf01ff45d3d811cf7728a9;S;penulis
5cdf01ff45d3d811cf7728aa;S;menjemukan
5cdf01ff45d3d811cf7728ab;S;membosankan
5cdf01ff45d3d811cf7728ac;S;beken
5cdf01ff45d3d811cf7728ad;S;mengakar
5cdf01ff45d3d811cf7728ae;S;tetap
5cdf01ff45d3d811cf7728af;S;utas
5cdf01ff45d3d811cf7728b0;S;sanggup
5cdf01ff45d3d811cf7728b1;S;besar akal
5cdf01ff45d3d811cf7728b2;S;spesialis
5cdf01ff45d3d811cf7728b3;S;berpendidikan
5cdf01ff45d3d811cf7728b4;S;tajam otak
5cdf01ff45d3d811cf7728b5;S;prigel
5cdf01ff45d3d811cf7728b6;S;berotak tajam
5cdf01ff45d3d811cf7728b7;S;terampil
5cdf01ff45d3d811cf7728b8;S;berilmu
5cdf01ff45d3d811cf7728b9;S;trengginas
5cdf01ff45d3d811cf7728ba;S;celaka
5cdf01ff45d3d811cf7728bb;S;jarang
5cdf01ff45d3d811cf7728bc;S;eksentrik
5cdf01ff45d3d811cf7728bd;S;aneh
5cdf01ff45d3d811cf7728be;S;transendental
5cdf01ff45d3d811cf7728bf;S;pelik
5cdf01ff45d3d811cf7728c0;S;guyub
5cdf01ff45d3d811cf7728c1;S;ganjil
5cdf01ff45d3d811cf7728c2;S;raib
5cdf01ff45d3d811cf7728c3;S;luar biasa
5cdf01ff45d3d811cf7728c4;S;awam
5cdf01ff45d3d811cf7728c5;S;pada umumnya
5cdf01ff45d3d811cf7728c6;S;terlalu banyak
5cdf01ff45d3d811cf7728c7;S;biasanya
5cdf01ff45d3d811cf7728c8;S;alamiah
5cdf01ff45d3d811cf7728c9;S;kerontang
5cdf01ff45d3d811cf7728ca;S;puas
5cdf01ff45d3d811cf7728cb;S;kenyang
5cdf01ff45d3d811cf7728cc;S;lugas
5cdf01ff45d3d811cf7728cd;S;sepele
5cdf01ff45d3d811cf7728ce;S;medium
5cdf01ff45d3d811cf7728cf;S;langsing
5cdf01ff45d3d811cf7728d0;S;terkadang
5cdf01ff45d3d811cf7728d1;S;selalu
5cdf01ff45d3d811cf7728d2;S;protokoler
5cdf01ff45d3d811cf7728d3;S;legal
5cdf01ff45d3d811cf7728d4;S;sahih
5cdf01ff45d3d811cf7728d5;S;halal
5cdf01ff45d3d811cf7728d6;S;seremonial
5cdf01ff45d3d811cf7728d7;S;bertertib
5cdf01ff45d3d811cf7728d8;S;harmonis
5cdf01ff45d3d811cf7728d9;S;ajek
5cdf01ff45d3d811cf7728da;S;berirama
5cdf01ff45d3d811cf7728db;S;rampak
5cdf01ff45d3d811cf7728dc;S;simetris
5cdf01ff45d3d811cf7728dd;S;periodik
5cdf01ff45d3d811cf7728de;S;melodius
5cdf01ff45d3d811cf7728df;S;wagu
5cdf01ff45d3d811cf7728e0;S;komunal
5cdf01ff45d3d811cf7728e1;S;universal
5cdf01ff45d3d811cf7728e2;S;dangkal
5cdf01ff45d3d811cf7728e3;S;primitif
5cdf01ff45d3d811cf7728e4;S;kasual
5cdf01ff45d3d811cf7728e5;S;simpleks
5cdf01ff45d3d811cf7728e6;S;raya
5cdf01ff45d3d811cf7728e7;S;massa
5cdf01ff45d3d811cf7728e8;S;sengaja
5cdf01ff45d3d811cf7728e9;S;kampiun
5cdf01ff45d3d811cf7728ea;S;cekatan
5cdf01ff45d3d811cf7728eb;S;derajat
5cdf01ff45d3d811cf7728ec;S;umbul-umbul
5cdf01ff45d3d811cf7728ed;S;tolok ukur
5cdf01ff45d3d811cf7728ee;S;panji-panji
5cdf01ff45d3d811cf7728ef;S;penumpu
5cdf01ff45d3d811cf7728f0;S;penongkat
5cdf01ff45d3d811cf7728f1;S;etiket
5cdf01ff45d3d811cf7728f2;S;barometer
5cdf01ff45d3d811cf7728f3;S;renyah
5cdf01ff45d3d811cf7728f4;S;takut
5cdf01ff45d3d811cf7728f5;S;khawatir
5cdf01ff45d3d811cf7728f6;S;gundah
5cdf01ff45d3d811cf7728f7;S;semak hati
5cdf01ff45d3d811cf7728f8;S;kepompong
5cdf01ff45d3d811cf7728f9;S;gilir-bergilir
5cdf01ff45d3d811cf7728fa;S;bergiliran
5cdf01ff45d3d811cf7728fb;S;sulang-menyulang
5cdf01ff45d3d811cf7728fc;S;berubah-ubah
5cdf01ff45d3d811cf7728fd;S;berangkai-rangkai
5cdf01ff45d3d811cf7728fe;S;bertukar-tukar
5cdf01ff45d3d811cf7728ff;S;bersalin-salin
5cdf01ff45d3d811cf772900;S;bersilih
5cdf01ff45d3d811cf772901;S;bergilir-gilir
5cdf01ff45d3d811cf772902;S;gonta-ganti
5cdf01ff45d3d811cf772903;S;berselang-seling
5cdf01ff45d3d811cf772904;S;memukul-mukul
5cdf01ff45d3d811cf772905;S;ragu-ragu
5cdf01ff45d3d811cf772906;S;hilang akal
5cdf01ff45d3d811cf772907;S;kacau
5cdf01ff45d3d811cf772908;S;sesat pusat
5cdf01ff45d3d811cf772909;S;kalang kabut
5cdf01ff45d3d811cf77290a;S;keraguan
5cdf01ff45d3d811cf77290b;S;ruwet
5cdf01ff45d3d811cf77290c;S;cerai-berai
5cdf01ff45d3d811cf77290d;S;berantakan
5cdf01ff45d3d811cf77290e;S;gado-gado
5cdf01ff45d3d811cf77290f;S;bertautan
5cdf01ff45d3d811cf772910;S;bongkar-bangkir
5cdf01ff45d3d811cf772911;S;berliku-liku
5cdf01ff45d3d811cf772912;S;simpang-siur
5cdf01ff45d3d811cf772913;S;awut-awutan
5cdf01ff45d3d811cf772914;S;rumit
5cdf01ff45d3d811cf772915;S;centang
5cdf01ff45d3d811cf772916;S;berambu-rambu
5cdf01ff45d3d811cf772917;S;terguncang
5cdf01ff45d3d811cf772918;S;bertanya-tanya
5cdf01ff45d3d811cf772919;S;pepet
5cdf01ff45d3d811cf77291a;S;kusut pikiran
5cdf01ff45d3d811cf77291b;S;berperang hati
5cdf01ff45d3d811cf77291c;S;putus akal
5cdf01ff45d3d811cf77291d;S;panik
5cdf01ff45d3d811cf77291e;S;dungu
5cdf01ff45d3d811cf77291f;S;segan
5cdf01ff45d3d811cf772920;S;berkecil hati
5cdf01ff45d3d811cf772921;S;menaruh dahsyat
5cdf01ff45d3d811cf772922;S;ciut
5cdf01ff45d3d811cf772923;S;praduga
5cdf01ff45d3d811cf772924;S;kesangsian
5cdf01ff45d3d811cf772925;S;prasangka
5cdf01ff45d3d811cf772926;S;sandang
5cdf01ff45d3d811cf772927;S;terselempang
5cdf01ff45d3d811cf772928;S;selimpang
5cdf01ff45d3d811cf772929;S;meragukan
5cdf01ff45d3d811cf77292a;S;berprasangka
5cdf01ff45d3d811cf77292b;S;menimbangi
5cdf01ff45d3d811cf77292c;S;membanding-banding
5cdf01ff45d3d811cf77292d;S;melawan
5cdf01ff45d3d811cf77292e;S;menyaingi
5cdf01ff45d3d811cf77292f;S;menyamai
5cdf01ff45d3d811cf772930;S;mengganjar
5cdf01ff45d3d811cf772931;S;timbang
5cdf01ff45d3d811cf772932;S;menandingi
5cdf01ff45d3d811cf772933;S;setimbang
5cdf01ff45d3d811cf772934;S;timbal
5cdf01ff45d3d811cf772935;S;mengembalikan
5cdf01ff45d3d811cf772936;S;berhati-hati
5cdf01ff45d3d811cf772937;S;keris
5cdf01ff45d3d811cf772938;S;tergoda
5cdf01ff45d3d811cf772939;S;menggoyahkan menggerakkan
5cdf01ff45d3d811cf77293a;S;terpengaruh
5cdf01ff45d3d811cf77293b;S;labil
5cdf01ff45d3d811cf77293c;S;menggoyangkan
