_id;correspond;second
5cb0f42c9e1a9a22af0948a6;S;gugup
5cb0f42c9e1a9a22af0948a7;S;galau
5cb0f42c9e1a9a22af0948a8;S;kelusuh-kelasah
5cb0f42c9e1a9a22af0948a9;S;gerah
5cb0f42c9e1a9a22af0948aa;S;walang hati
5cb0f42c9e1a9a22af0948ab;S;selempang
5cb0f42c9e1a9a22af0948ac;S;bingung
5cb0f42c9e1a9a22af0948ad;S;gagap
5cb0f42c9e1a9a22af0948ae;S;resah
5cb0f42c9e1a9a22af0948af;S;empot-empotan
5cb0f42c9e1a9a22af0948b0;S;pusang
5cb0f42c9e1a9a22af0948b1;S;bergundang
5cb0f42c9e1a9a22af0948b2;S;kusut hati
5cb0f42c9e1a9a22af0948b3;S;renyang
5cb0f42c9e1a9a22af0948b4;S;duka
5cb0f42c9e1a9a22af0948b5;S;menyemak
5cb0f42c9e1a9a22af0948b6;S;renyah
5cb0f42c9e1a9a22af0948b7;S;cacau
5cb0f42c9e1a9a22af0948b8;S;berusuh
5cb0f42c9e1a9a22af0948b9;S;takut
5cb0f42c9e1a9a22af0948ba;S;gelebah
5cb0f42c9e1a9a22af0948bb;S;kelesah
5cb0f42c9e1a9a22af0948bc;S;uring-uringan
5cb0f42c9e1a9a22af0948bd;S;meranyah
5cb0f42c9e1a9a22af0948be;S;khawatir
5cb0f42c9e1a9a22af0948bf;S;risau
5cb0f42c9e1a9a22af0948c0;S;gundah
5cb0f42c9e1a9a22af0948c1;S;semak hati
5cb0f42c9e1a9a22af0948c2;S;was-was
5cb0f42c9e1a9a22af0948c3;S;gelagap
5cb0f42c9e1a9a22af0948c4;S;berguncang
5cb0f42c9e1a9a22af0948c5;S;buncah
5cb0f42d9e1a9a22af0948c6;S;nyanyang
5cb0f42d9e1a9a22af0948c7;S;karut
5cb0f42d9e1a9a22af0948c8;S;kepompong
5cb0f42d9e1a9a22af0948c9;S;usrek
5cb0f42d9e1a9a22af0948ca;S;asan tak asan
5cb0f42d9e1a9a22af0948cb;S;berkarut
5cb0f42d9e1a9a22af0948cc;S;rewel
5cb0f42d9e1a9a22af0948cd;S;kelasah-kelusuh
5cb0f42e9e1a9a22af0948cf;S;gilir-bergilir
5cb0f42e9e1a9a22af0948d0;S;bergiliran
5cb0f42e9e1a9a22af0948d1;S;sulang-menyulang
5cb0f42e9e1a9a22af0948d2;S;berubah-ubah
5cb0f42e9e1a9a22af0948d3;S;berangkai-rangkai
5cb0f42e9e1a9a22af0948d4;S;bertukar-tukar
5cb0f42e9e1a9a22af0948d5;S;bersalin-salin
5cb0f42e9e1a9a22af0948d6;S;bersilih
5cb0f42e9e1a9a22af0948d7;S;bergilir-gilir
5cb0f42e9e1a9a22af0948d8;S;gonta-ganti
5cb0f42e9e1a9a22af0948d9;S;berselang-seling
5cb0f42f9e1a9a22af0948da;S;deg-degan
5cb0f42f9e1a9a22af0948db;S;berdetak-detak
5cb0f42f9e1a9a22af0948dc;S;memukul-mukul
5cb0f42f9e1a9a22af0948dd;S;tersirap
5cb0f42f9e1a9a22af0948de;S;dag-dig-dug
5cb0f42f9e1a9a22af0948df;S;berdebar
5cb0f4309e1a9a22af0948e1;S;ayal
5cb0f4309e1a9a22af0948e2;S;rawak
5cb0f4309e1a9a22af0948e3;S;curiga
5cb0f4309e1a9a22af0948e4;S;ragu-ragu
5cb0f4309e1a9a22af0948e5;S;merambang
5cb0f4309e1a9a22af0948e6;S;arbitrer
5cb0f4319e1a9a22af0948e7;S;hilang akal
5cb0f4319e1a9a22af0948e8;S;sano
5cb0f4319e1a9a22af0948e9;S;kepompongan
5cb0f4319e1a9a22af0948ea;S;mamang
5cb0f4319e1a9a22af0948eb;S;kacau
5cb0f4319e1a9a22af0948ec;S;tersuntuk
5cb0f4319e1a9a22af0948ed;S;sesat pusat
5cb0f4319e1a9a22af0948ee;S;kalang kabut
5cb0f4319e1a9a22af0948ef;S;tengak
5cb0f4319e1a9a22af0948f0;S;senewen
5cb0f4339e1a9a22af0948f3;S;terbata-bata
5cb0f4339e1a9a22af0948f4;S;keraguan
5cb0f4349e1a9a22af0948f5;S;ruwet
5cb0f4349e1a9a22af0948f6;S;cerai-berai
5cb0f4349e1a9a22af0948f7;S;masai
5cb0f4349e1a9a22af0948f8;S;merusuhkan
5cb0f4349e1a9a22af0948f9;S;berantakan
5cb0f4349e1a9a22af0948fa;S;gado-gado
5cb0f4349e1a9a22af0948fb;S;bertautan
5cb0f4349e1a9a22af0948fc;S;bongkar-bangkir
5cb0f4349e1a9a22af0948fd;S;berserakan
5cb0f4349e1a9a22af0948fe;S;berliku-liku
5cb0f4349e1a9a22af0948ff;S;berlibat-libat
5cb0f4349e1a9a22af094900;S;simpang-siur
5cb0f4349e1a9a22af094901;S;colak-caling
5cb0f4349e1a9a22af094902;S;awut-awutan
5cb0f4349e1a9a22af094903;S;rumit
5cb0f4349e1a9a22af094904;S;centang
5cb0f4349e1a9a22af094905;S;berambu-rambu
5cb0f4349e1a9a22af094906;S;mesut
5cb0f4349e1a9a22af094907;S;berbelit-belit
5cb0f4359e1a9a22af094908;S;keruh
5cb0f4359e1a9a22af094909;S;rongseng
5cb0f4369e1a9a22af09490b;S;rindu
5cb0f4369e1a9a22af09490c;S;samak
5cb0f4369e1a9a22af09490d;S;masygul
5cb0f4369e1a9a22af09490e;S;murung
5cb0f4369e1a9a22af09490f;S;makan hati
5cb0f4369e1a9a22af094910;S;sedih
5cb0f4369e1a9a22af094911;S;pilu
5cb0f4369e1a9a22af094912;S;bermuram durja
5cb0f4369e1a9a22af094913;S;benguk
5cb0f4369e1a9a22af094914;S;pening
5cb0f4379e1a9a22af094915;S;gamang
5cb0f4379e1a9a22af094916;S;waswas
5cb0f4379e1a9a22af094917;S;tercemas
5cb0f4379e1a9a22af094918;S;terguncang
5cb0f4379e1a9a22af094919;S;dura
5cb0f4379e1a9a22af09491a;S;berhati walang
5cb0f4379e1a9a22af09491b;S;jeri
5cb0f4389e1a9a22af09491c;S;lopak
5cb0f4389e1a9a22af09491d;S;kopyor
5cb0f4389e1a9a22af09491e;S;ganar
5cb0f4389e1a9a22af09491f;S;bertanya-tanya
5cb0f4399e1a9a22af094920;S;terbang pikiran
5cb0f4399e1a9a22af094921;S;keder
5cb0f4399e1a9a22af094922;S;terkencar-kencar
5cb0f4399e1a9a22af094923;S;kelam kabut
5cb0f4399e1a9a22af094924;S;tumpat
5cb0f4399e1a9a22af094925;S;pepet
5cb0f4399e1a9a22af094926;S;kusut pikiran
5cb0f4399e1a9a22af094927;S;berperang hati
5cb0f4399e1a9a22af094928;S;ikan kena tuba
5cb0f4399e1a9a22af094929;S;putus akal
5cb0f4399e1a9a22af09492a;S;panik
5cb0f4399e1a9a22af09492b;S;salah tingkah
5cb0f4399e1a9a22af09492c;S;nanar
5cb0f4399e1a9a22af09492d;S;sedat
5cb0f4399e1a9a22af09492e;S;kacuk
5cb0f4399e1a9a22af09492f;S;lenyap daratan
5cb0f4399e1a9a22af094930;S;hilang pikiran
5cb0f4399e1a9a22af094931;S;gamam
5cb0f4399e1a9a22af094932;S;kalap
5cb0f4399e1a9a22af094933;S;gelagapan
5cb0f4399e1a9a22af094934;S;kalang-kabut
5cb0f4399e1a9a22af094935;S;mangut
5cb0f4399e1a9a22af094936;S;grip
5cb0f4399e1a9a22af094937;S;lopak-lapik
5cb0f4399e1a9a22af094938;S;dungu
5cb0f4399e1a9a22af094939;S;kuwur
5cb0f4399e1a9a22af09493a;S;habis akal
5cb0f4399e1a9a22af09493b;S;berat otak
5cb0f4399e1a9a22af09493c;S;se-sat pusat
5cb0f4399e1a9a22af09493d;S;tertumbuk akal
5cb0f4399e1a9a22af09493e;S;tolol
5cb0f43a9e1a9a22af09493f;S;gentar
5cb0f43a9e1a9a22af094940;S;cuak
5cb0f43a9e1a9a22af094941;S;takwa
5cb0f43a9e1a9a22af094942;S;kecut hati
5cb0f43a9e1a9a22af094943;S;kecil hati
5cb0f43a9e1a9a22af094945;S;gidik
5cb0f43a9e1a9a22af094946;S;bernyali kecil
5cb0f43a9e1a9a22af094947;S;segan
5cb0f43a9e1a9a22af094948;S;kirik
5cb0f43a9e1a9a22af094949;S;zan
5cb0f43a9e1a9a22af09494a;S;geriap
5cb0f43a9e1a9a22af09494b;S;berkecil hati
5cb0f43a9e1a9a22af09494c;S;menaruh dahsyat
5cb0f43a9e1a9a22af09494d;S;gemang
5cb0f43a9e1a9a22af09494e;S;ciut
5cb0f43b9e1a9a22af09494f;S;praduga
5cb0f43b9e1a9a22af094950;S;kesangsian
5cb0f43b9e1a9a22af094951;S;prasangka
5cb0f43c9e1a9a22af094952;S;selendang
5cb0f43c9e1a9a22af094953;S;selepang
5cb0f43c9e1a9a22af094954;S;sandang
5cb0f43c9e1a9a22af094955;S;terselempang
5cb0f43c9e1a9a22af094956;S;selimpang
5cb0f43d9e1a9a22af094957;S;bengap
5cb0f43d9e1a9a22af094958;S;kebingungan
5cb0f43d9e1a9a22af094959;S;kebata-bataan
5cb0f43d9e1a9a22af09495a;S;tergagap-gagap
5cb0f43e9e1a9a22af09495b;S;cemburu
5cb0f43e9e1a9a22af09495c;S;meragukan
5cb0f43e9e1a9a22af09495d;S;menaruh syak
5cb0f43e9e1a9a22af09495e;S;berprasangka
5cb0f43f9e1a9a22af09495f;S;menimbangi
5cb0f43f9e1a9a22af094960;S;menjajari
5cb0f43f9e1a9a22af094961;S;mengimbangi  membalas
5cb0f43f9e1a9a22af094962;S;mengembari
5cb0f43f9e1a9a22af094963;S;sebanding
5cb0f43f9e1a9a22af094964;S;membanding-banding
5cb0f43f9e1a9a22af094965;S;menimpali
5cb0f43f9e1a9a22af094966;S;melawan
5cb0f43f9e1a9a22af094967;S;menyaingi
5cb0f43f9e1a9a22af094968;S;menyamai
5cb0f43f9e1a9a22af094969;S;mengganjar
5cb0f43f9e1a9a22af09496a;S;timbang
5cb0f43f9e1a9a22af09496b;S;menandingi
5cb0f43f9e1a9a22af09496c;S;setimbang
5cb0f43f9e1a9a22af09496d;S;timbal
5cb0f43f9e1a9a22af09496e;S;mengembalikan
5cb0f4409e1a9a22af094970;S;bercekah
5cb0f4449e1a9a22af094971;S;balik adab
5cb0f4449e1a9a22af094972;S;miris
5cb0f4449e1a9a22af094973;S;cinta
5cb0f4449e1a9a22af094974;S;berandalan
5cb0f4449e1a9a22af094975;S;merayau
5cb0f4449e1a9a22af094976;S;jangak
5cb0f4449e1a9a22af094977;S;dugal
5cb0f4479e1a9a22af094978;S;suuzan
5cb0f4479e1a9a22af094979;S;ceriga
5cb0f4479e1a9a22af09497a;S;berhati-hati
5cb0f4479e1a9a22af09497b;S;waham
5cb0f4479e1a9a22af09497c;S;syak hati
5cb0f4479e1a9a22af09497d;S;keris
5cb0f4479e1a9a22af09497e;S;sanggarunggi
5cb0f44a9e1a9a22af094981;S;tergoda
5cb0f44a9e1a9a22af094982;S;bergoyah
5cb0f44a9e1a9a22af094983;S;ruat
5cb0f44a9e1a9a22af094984;S;otek
5cb0f44a9e1a9a22af094985;S;ogel
5cb0f44a9e1a9a22af094986;S;menggoyahkan menggerakkan
5cb0f44a9e1a9a22af094987;S;terpengaruh
5cb0f44a9e1a9a22af094988;S;labil
5cb0f44a9e1a9a22af094989;S;ruai
5cb0f44a9e1a9a22af09498a;S;goyang
5cb0f44a9e1a9a22af09498b;S;menggoyangkan
5cb0f44a9e1a9a22af09498c;S;onyak-anyik
5cb0f44a9e1a9a22af09498d;S;oyong
5cb0f44a9e1a9a22af09498e;S;mengoyak-oyak
5cb0f44b9e1a9a22af09498f;S;gegar
5cb0f44b9e1a9a22af094990;S;ngeri
5cb0f44b9e1a9a22af094991;S;patah hati
5cb0f44b9e1a9a22af094992;S;getar
5cb0f44b9e1a9a22af094993;S;gecar
5cb0f44b9e1a9a22af094994;S;geletar
5cb0f44b9e1a9a22af094995;S;giris
5cb0f44b9e1a9a22af094996;S;cabar hati
5cb0f44b9e1a9a22af094997;S;ketar
5cb0f4529e1a9a22af09499b;S;berwalang hati
5cb0f4529e1a9a22af09499c;S;cemas-cemas
5cb0f4529e1a9a22af09499d;S;samara
5cb0f4529e1a9a22af09499e;S;gawat
5cb0f4539e1a9a22af09499f;S;laun
5cb0f4539e1a9a22af0949a0;S;kurang percaya
5cb0f4539e1a9a22af0949a1;S;lelet
5cb0f4539e1a9a22af0949a2;S;lamban
5cb0f4539e1a9a22af0949a3;S;lambat
5cb0f4549e1a9a22af0949a4;S;kalut
5cb0f4549e1a9a22af0949a5;S;slebor
5cb0f4549e1a9a22af0949a6;S;gempar
5cb0f4549e1a9a22af0949a7;S;gaul
5cb0f4549e1a9a22af0949a8;S;bundak
5cb0f4549e1a9a22af0949a9;S;karih
5cb0f4549e1a9a22af0949aa;S;berengsek
5cb0f4549e1a9a22af0949ab;S;acak-acakan
5cb0f4549e1a9a22af0949ac;S;kiruh
5cb0f4549e1a9a22af0949ad;S;ricuh
5cb0f4549e1a9a22af0949ae;S;baur
5cb0f4549e1a9a22af0949af;S;ganggu
5cb0f4549e1a9a22af0949b0;S;rancau
5cb0f4549e1a9a22af0949b1;S;selengkatan
5cb0f4549e1a9a22af0949b2;S;tidak keruan
5cb0f4549e1a9a22af0949b3;S;rincu
5cb0f4549e1a9a22af0949b4;S;gaduh
5cb0f4549e1a9a22af0949b5;S;inca
5cb0f4549e1a9a22af0949b6;S;geger
5cb0f4549e1a9a22af0949b7;S;campur aduk
5cb0f4549e1a9a22af0949b8;S;bancuh
5cb0f4549e1a9a22af0949b9;S;heboh
5cb0f4549e1a9a22af0949ba;S;kisruh
5cb0f4549e1a9a22af0949bb;S;balau
5cb0f4559e1a9a22af0949bc;S;terombang-ambing
5cb0f4559e1a9a22af0949bd;S;pakau
5cb0f4559e1a9a22af0949be;S;bergalau
5cb0f4559e1a9a22af0949bf;S;ribut
5cb0f4589e1a9a22af0949c1;S;pekak
5cb0f4589e1a9a22af0949c2;S;patah lidah
5cb0f4589e1a9a22af0949c3;S;tergugu-gugu
5cb0f4589e1a9a22af0949c4;S;bising
5cb0f4589e1a9a22af0949c5;S;pengang
5cb0f4589e1a9a22af0949c6;S;terga-guk-gaguk
5cb0f4589e1a9a22af0949c7;S;bengal
5cb0f4589e1a9a22af0949c8;S;terputus-putus
5cb0f4589e1a9a22af0949c9;S;budek
5cb0f4589e1a9a22af0949ca;S;tersendat-sendat
5cb0f4589e1a9a22af0949cb;S;terkosel-kosel
5cb0f4589e1a9a22af0949cc;S;terpatah-patah
5cb0f4599e1a9a22af0949cd;S;tunggang-tunggit
5cb0f4599e1a9a22af0949ce;S;mengombang-ambing
5cb0f45a9e1a9a22af0949cf;S;abstain
5cb0f45a9e1a9a22af0949d0;S;mundur maju
5cb0f45a9e1a9a22af0949d1;S;tergamam
5cb0f45a9e1a9a22af0949d2;S;tanggung-tanggung
5cb0f45a9e1a9a22af0949d3;S;melewa
5cb0f45a9e1a9a22af0949d4;S;berganjur-ganjur surut
5cb0f45b9e1a9a22af0949d6;S;dok
5cb0f45b9e1a9a22af0949d7;S;gontai
5cb0f45b9e1a9a22af0949d8;S;limbungan
5cb0f45d9e1a9a22af0949d9;S;lara
5cb0f45d9e1a9a22af0949da;S;gobar hati
5cb0f45d9e1a9a22af0949db;S;dukacita
5cb0f45d9e1a9a22af0949dc;S;prihatin
5cb0f45d9e1a9a22af0949dd;S;kusut muka
5cb0f45d9e1a9a22af0949de;S;sungkawa
5cb0f45d9e1a9a22af0949df;S;galabah
5cb0f45d9e1a9a22af0949e0;S;sedu
5cb0f4609e1a9a22af0949e1;D;gapah
5cb0f4609e1a9a22af0949e2;D;jeraus
5cb0f4609e1a9a22af0949e3;D;lincah
5cb0f4609e1a9a22af0949e4;D;akas
5cb0f4609e1a9a22af0949e5;D;sebat
5cb0f4609e1a9a22af0949e6;D;sigap
5cb0f4629e1a9a22af0949e7;D;tapis
5cb0f4669e1a9a22af0949e8;D;lekas
5cb0f4669e1a9a22af0949e9;D;pesat
5cb0f4669e1a9a22af0949ea;D;laju
5cb0f4669e1a9a22af0949eb;D;kencang
5cb0f4679e1a9a22af0949ec;D;lampias
5cb0f4699e1a9a22af0949ef;D;suram
5cb0f4699e1a9a22af0949f0;D;pengawasan
5cb0f46a9e1a9a22af0949f2;D;berlebihan
5cb0f46a9e1a9a22af0949f3;D;bangat
5cb0f46b9e1a9a22af0949f4;D;halilintar
5cb0f46b9e1a9a22af0949f5;D;gerlap
5cb0f46b9e1a9a22af0949f6;D;mata petir
5cb0f46b9e1a9a22af0949f7;D;sput
5cb0f46b9e1a9a22af0949f8;D;celorot
5cb0f46b9e1a9a22af0949f9;D;kilas
5cb0f46b9e1a9a22af0949fa;D;bakau
5cb0f46c9e1a9a22af0949fb;D;kunjung
5cb0f46e9e1a9a22af0949fc;D;sikap
5cb0f46f9e1a9a22af0949fd;D;racau
5cb0f46f9e1a9a22af0949fe;D;mencacau
5cb0f4709e1a9a22af0949ff;D;rejang
5cb0f4709e1a9a22af094a00;D;geladir
5cb0f4729e1a9a22af094a01;D;rekuh
5cb0f4729e1a9a22af094a02;D;alamah
5cb0f4729e1a9a22af094a03;D;terlatih
5cb0f4729e1a9a22af094a04;D;tangu
5cb0f4729e1a9a22af094a05;D;lintas
5cb0f4739e1a9a22af094a07;D;mahal
5cb0f4739e1a9a22af094a08;D;tinggi
5cb0f4739e1a9a22af094a09;D;sangat
5cb0f4759e1a9a22af094a0a;D;keren
5cb0f4759e1a9a22af094a0b;D;serancak
5cb0f4759e1a9a22af094a0c;D;merancak
5cb0f4779e1a9a22af094a0d;D;lebat hujan
5cb0f4779e1a9a22af094a0e;D;keracak
5cb0f4779e1a9a22af094a0f;D;daras
5cb0f4789e1a9a22af094a10;D;kawakan
5cb0f4789e1a9a22af094a11;D;eksper
5cb0f4789e1a9a22af094a12;D;ber pengalaman
5cb0f47b9e1a9a22af094a14;D;pangus
5cb0f47c9e1a9a22af094a15;D;mustahak
5cb0f47c9e1a9a22af094a16;D;sepadan
5cb0f47c9e1a9a22af094a17;D;laik
5cb0f47c9e1a9a22af094a18;D;sembada
5cb0f47c9e1a9a22af094a19;D;genap
5cb0f47c9e1a9a22af094a1a;D;harus
5cb0f47c9e1a9a22af094a1b;D;surup
5cb0f47c9e1a9a22af094a1c;D;semengga
5cb0f47e9e1a9a22af094a1d;D;gopoh
5cb0f47e9e1a9a22af094a1e;D;gapah-gopoh
5cb0f47e9e1a9a22af094a1f;D;lekas-lekas
5cb0f47e9e1a9a22af094a20;D;taajul
5cb0f47e9e1a9a22af094a21;D;tergesa-gesa
5cb0f47e9e1a9a22af094a22;D;sebentar lagi
5cb0f47e9e1a9a22af094a23;D;dadak
5cb0f47e9e1a9a22af094a24;D;demi
5cb0f47f9e1a9a22af094a26;D;meninggal
5cb0f47f9e1a9a22af094a27;D;menghulukan
5cb0f4809e1a9a22af094a28;D;berkunjung
5cb0f4809e1a9a22af094a29;D;pernah
5cb0f4809e1a9a22af094a2a;D;menyambangi
5cb0f4819e1a9a22af094a2b;D;kencang-kencung
5cb0f4819e1a9a22af094a2c;D;span
5cb0f4819e1a9a22af094a2d;D;erat-erat
5cb0f4819e1a9a22af094a2e;D;santer
5cb0f4829e1a9a22af094a2f;D;belasah
5cb0f4829e1a9a22af094a30;D;menyerobot
5cb0f4829e1a9a22af094a31;D;menyebat
5cb0f4849e1a9a22af094a32;C;menyelusuri
5cb0f4849e1a9a22af094a33;C;meniti
5cb0f4859e1a9a22af094a34;C;picik
5cb0f4859e1a9a22af094a35;C;jimat
5cb0f4869e1a9a22af094a36;C;betah
5cb0f4879e1a9a22af094a37;C;cungkil
5cb0f4879e1a9a22af094a38;C;gorek
5cb0f4879e1a9a22af094a39;C;geretan
5cb0f4879e1a9a22af094a3a;C;gerek
5cb0f4889e1a9a22af094a3b;C;tangar
5cb0f4889e1a9a22af094a3c;C;teliti waskita
5cb0f4889e1a9a22af094a3d;C;prayitna
5cb0f4889e1a9a22af094a3e;C;telik
5cb0f4889e1a9a22af094a3f;C;kelih
5cb0f4889e1a9a22af094a40;C;jaga-jaga
5cb0f4899e1a9a22af094a41;C;jitu
5cb0f4899e1a9a22af094a42;C;berjimat
5cb0f48a9e1a9a22af094a43;C;siksa
5cb0f48a9e1a9a22af094a44;C;taktik
5cb0f48a9e1a9a22af094a45;C;kecaman
5cb0f48a9e1a9a22af094a46;C;teguran
5cb0f48a9e1a9a22af094a47;C;hukuman
5cb0f48a9e1a9a22af094a48;C;diplomasi
5cb0f48a9e1a9a22af094a49;C;periksa
5cb0f48a9e1a9a22af094a4a;C;celaan
5cb0f48a9e1a9a22af094a4b;C;kritik
5cb0f48a9e1a9a22af094a4c;C;tipu muslihat
5cb0f48a9e1a9a22af094a4d;C;metode
5cb0f48c9e1a9a22af094a4e;C;efisien
5cb0f48e9e1a9a22af094a4f;C;berawas-awas
5cb0f48e9e1a9a22af094a50;C;berwaspada
5cb0f48e9e1a9a22af094a51;C;berjaga-jaga
5cb0f4919e1a9a22af094a52;C;menyesak
5cb0f4919e1a9a22af094a53;C;streng
5cb0f4919e1a9a22af094a54;C;selektif
5cb0f4919e1a9a22af094a55;C;lekat
5cb0f4929e1a9a22af094a56;C;oven
5cb0f4929e1a9a22af094a57;C;dapur
5cb0f4999e1a9a22af094a59;C;kalkulasi
5cb0f4999e1a9a22af094a5a;C;daftar
5cb0f4999e1a9a22af094a5b;C;bagi
5cb0f4999e1a9a22af094a5c;C;hamparan
5cb0f49a9e1a9a22af094a5e;C;pengkhususan
5cb0f49a9e1a9a22af094a5f;C;penajaman
5cb0f49a9e1a9a22af094a60;C;perincisan
5cb0f49c9e1a9a22af094a63;C;carik
5cb0f49c9e1a9a22af094a64;C;gerepes
5cb0f49c9e1a9a22af094a65;C;gempil
5cb0f49c9e1a9a22af094a66;C;sepih
5cb0f49c9e1a9a22af094a67;C;sobekan
5cb0f49c9e1a9a22af094a68;C;geripis
5cb0f49c9e1a9a22af094a69;C;compeng
5cb0f49c9e1a9a22af094a6a;C;pernik
5cb0f49c9e1a9a22af094a6b;C;cempek
5cb0f49c9e1a9a22af094a6c;C;cabik
5cb0f49c9e1a9a22af094a6d;C;rusak
5cb0f49d9e1a9a22af094a6e;C;pernik-pernik
5cb0f49d9e1a9a22af094a6f;C;pernak
5cb0f49e9e1a9a22af094a71;C;nadam
5cb0f49e9e1a9a22af094a72;C;deskripsi
5cb0f49e9e1a9a22af094a73;C;kupasan
5cb0f49e9e1a9a22af094a74;C;jabaran
5cb0f49e9e1a9a22af094a75;C;curaian
5cb0f49e9e1a9a22af094a76;C;pembicaraan
5cb0f49e9e1a9a22af094a77;C;elaborasi
5cb0f49e9e1a9a22af094a78;C;batasan
5cb0f49e9e1a9a22af094a79;C;syarah
5cb0f49e9e1a9a22af094a7a;C;bahasan
5cb0f49e9e1a9a22af094a7b;C;gambaran
5cb0f49e9e1a9a22af094a7c;C;definisi
5cb0f49e9e1a9a22af094a7d;C;tafsir
5cb0f49e9e1a9a22af094a7e;C;paparan
5cb0f49e9e1a9a22af094a7f;C;takrif
5cb0f49e9e1a9a22af094a80;C;pemerian
5cb0f49e9e1a9a22af094a81;C;klarifikasi
5cb0f49e9e1a9a22af094a82;C;laporan
5cb0f49e9e1a9a22af094a83;C;tasyrih
5cb0f49e9e1a9a22af094a84;C;beberan
5cb0f49e9e1a9a22af094a85;C;tasamuh
5cb0f49e9e1a9a22af094a86;C;pemandangan
5cb0f4a29e1a9a22af094a88;C;mujarab
5cb0f4a29e1a9a22af094a89;C;cespleng
5cb0f4a29e1a9a22af094a8a;C;mangkus
5cb0f4a29e1a9a22af094a8b;C;tokcer
5cb0f4a29e1a9a22af094a8c;C;mustajab
5cb0f4a49e1a9a22af094a8f;C;berhasil
5cb0f4a49e1a9a22af094a90;C;terkabul
5cb0f4a59e1a9a22af094a92;C;sangkil
5cb0f4a59e1a9a22af094a93;C;bertepat guna
5cb0f4a69e1a9a22af094a94;C;konklusif
5cb0f4a69e1a9a22af094a95;C;foto
5cb0f4a69e1a9a22af094a96;C;sehat
5cb0f4a69e1a9a22af094a97;C;membangun
5cb0f4a69e1a9a22af094a98;C;yakin
5cb0f4a79e1a9a22af094a9a;C;berfaedah
5cb0f4a79e1a9a22af094a9b;C;bermanfaat
5cb0f4a79e1a9a22af094a9c;C;berkekuatan
5cb0f4a79e1a9a22af094a9d;C;berguna
5cb0f4a79e1a9a22af094a9e;C;bermaslahat
5cb0f4a89e1a9a22af094aa0;C;menembus
5cb0f4a99e1a9a22af094aa1;C;sukses
5cb0f4a99e1a9a22af094aa2;C;berjaya
5cb0f4a99e1a9a22af094aa3;C;tercapai
5cb0f4a99e1a9a22af094aa4;C;berbunga
5cb0f4a99e1a9a22af094aa5;C;berbuah
5cb0f4a99e1a9a22af094aa6;C;bertelur
5cb0f4a99e1a9a22af094aa7;C;beruntung
5cb0f4ab9e1a9a22af094aa8;C;kemujaraban
5cb0f4ac9e1a9a22af094aa9;C;bermandi
5cb0f4ac9e1a9a22af094aaa;C;sampat
5cb0f4ac9e1a9a22af094aab;C;bilas
5cb0f4ac9e1a9a22af094aac;C;bersiram
5cb0f4ac9e1a9a22af094aad;C;gusul
5cb0f4ad9e1a9a22af094aae;C;banjir
5cb0f4ad9e1a9a22af094aaf;C;jaduk
5cb0f4ad9e1a9a22af094ab0;C;sebak
5cb0f4ad9e1a9a22af094ab1;C;bertuah
5cb0f4ad9e1a9a22af094ab2;C;bahari
5cb0f4ad9e1a9a22af094ab3;C;berpuaka
5cb0f4af9e1a9a22af094ab4;C;asian
5cb0f4af9e1a9a22af094ab5;C;ampuk
5cb0f4b09e1a9a22af094ab6;C;paramarta
5cb0f4b09e1a9a22af094ab7;C;ihsan
5cb0f4b09e1a9a22af094ab8;C;molek
5cb0f4b09e1a9a22af094ab9;C;santun
5cb0f4b09e1a9a22af094aba;C;tayib
5cb0f4b09e1a9a22af094abb;C;menguntungkan
5cb0f4b09e1a9a22af094abc;C;bakti
5cb0f4b09e1a9a22af094abd;C;damai
5cb0f4b09e1a9a22af094abe;C;mujur
5cb0f4b09e1a9a22af094abf;C;sepatutnya
5cb0f4b09e1a9a22af094ac0;C;tampan
5cb0f4b09e1a9a22af094ac1;C;tayibah
5cb0f4b09e1a9a22af094ac2;C;kebaikan
5cb0f4b09e1a9a22af094ac3;C;terpuji
5cb0f4b09e1a9a22af094ac4;C;sembuh
5cb0f4b09e1a9a22af094ac5;C;kebajikan
5cb0f4b09e1a9a22af094ac6;C;produktif
5cb0f4b09e1a9a22af094ac7;C;yogia
5cb0f4b09e1a9a22af094ac8;C;oke
5cb0f4b09e1a9a22af094ac9;C;setuju
5cb0f4b09e1a9a22af094aca;C;mabrur
5cb0f4b09e1a9a22af094acb;C;karimah
5cb0f4b09e1a9a22af094acc;C;salim
5cb0f4b29e1a9a22af094ace;C;kosen
5cb0f4b29e1a9a22af094acf;C;hikmah
5cb0f4b29e1a9a22af094ad0;C;kawi
5cb0f4b39e1a9a22af094ad1;C;konstruktif
5cb0f4b39e1a9a22af094ad2;C;waras
5cb0f4b39e1a9a22af094ad3;C;selamat
5cb0f4b49e1a9a22af094ad4;C;realistis
5cb0f4b89e1a9a22af094ad6;C;kesaksian
5cb0f4b89e1a9a22af094ad7;C;spektator
5cb0f4b89e1a9a22af094ad8;C;alibi
5cb0f4b89e1a9a22af094ad9;C;hamba
5cb0f4b89e1a9a22af094ada;C;syahid
5cb0f4b99e1a9a22af094adc;C;bukti
5cb0f4b99e1a9a22af094add;C;petunjuk
5cb0f4bb9e1a9a22af094adf;C;autentisitas
5cb0f4bb9e1a9a22af094ae0;C;aktualitas
5cb0f4bb9e1a9a22af094ae1;C;realitas
5cb0f4bb9e1a9a22af094ae2;C;kejujuran
